가중치가 적용된 열전도도 표준편차,가중치가 적용된 제1이온화 에너지 표준편차,전자 친화도 엔트로피,가중치가 적용된 원자량의 범위,가중치가 적용된 열전도도 범위,평균 전자 친화도,가중치가 적용된 밀도 범위,가중치가 적용된 기하평균 제1이온화 에너지,기하평균 원자 반지름,기하평균 원자량,평균 열전도도,밀도 표준편차,가중치가 적용된 평균 전자 친화도,가중치가 적용된 기하평균 전자 친화도,가중치가 적용된 원자 반지름 범위,EC
high,,very high,159.726764,,,,1908.982731,341.1729744,58.68872337,,,,69.4116128,235.5800796,Intermediate
very high,very high,,,92.38183584,60.37023244,-6881.255028,1576.42603,,59.4499434,110.8052971,,,93.0593281,38.45389428,Intermediate
,,,,,95.00632295,13507.64626,942.2166789,136.4038602,60.42625028,,,112.1456961,,,Complex
medium,,very high,9.845865777,75.1532628,80.57451082,,935.6754583,,63.26847056,-81.78237509,11139.58841,105.6356277,85.76688579,,Intermediate
,medium,,35.20241085,-78.06227956,120.4026493,,848.0049203,358.5894594,,44.14767855,4378.860254,,57.90819466,-221.2492375,Complex
very low,,very high,34.32037552,11.18913393,56.07399645,2053.927367,862.5152729,285.9382376,-154.5085292,212.8730215,3061.802582,-141.8420869,,38.16685668,Intermediate
high,,high,,465.6101642,63.80946064,,1775.813759,141.4620928,57.61107747,51.67156105,,,272.2208451,91.35359322,Complex
very high,medium,medium,151.3836123,147.3625967,88.95698119,-5197.530589,,153.4010597,71.05247226,129.6709059,4108.526447,69.36062788,41.27230226,192.3054678,Complex
very high,medium,high,149.9966294,-347.8785614,65.33452254,3413.473538,1312.322538,147.4622274,-209.2711702,126.5057392,4560.591979,57.49798086,43.44477401,,Complex
very low,,medium,72.22160157,54.45569972,325.3052568,,,,,-253.0379869,,50.99129795,38.43874176,42.5676731,Intermediate
,,very high,-114.0651268,,,2430.432826,,352.6366994,,108.1826416,3944.424005,,,25.86033745,Complex
,medium,medium,33.88044875,,60.11272808,,939.5683906,,54.50178933,,3094.163298,109.5136457,,-58.62115762,Intermediate
medium,,medium,,53.31915733,73.1,1303.237867,945.3713955,,59.50608142,128.605316,-8122.422778,105.4753333,,154.6503569,Intermediate
,high,very high,,59.9959067,,,,142.6502954,61.84584373,,3059.083876,379.4569688,,38.71159418,Complex
,low,low,30.12400841,-114.1280212,300.8441562,3631.793825,1603.4898,,,68.735,3442.637877,,,66.38420586,Simple
very low,very high,,40.836116,,144.8666667,1955.91426,,258.1852313,58.76104499,6.043213333,16483.89269,418.6324651,137.7894807,31.92,Complex
very low,low,,114.0683901,329.1595248,66.45808525,7644.605382,,184.6147002,,246.0032622,,38.81386653,,,Simple
high,very high,low,11.44105882,70.57416353,283.3879738,,921.2332129,277.1092831,64.81266197,132.805316,4506.89548,404.4744456,,,Intermediate
medium,very high,very high,-217.4810745,338.8059181,,2804.612949,1438.870143,,61.57964403,,-5189.194538,111.8831389,199.6451455,-62.24060708,Complex
,high,very high,-2.848287362,288.1218704,62.48122901,2720.025656,,317.2957322,59.3566071,130.8579399,,,,32.04796703,Complex
low,,,,,97.55492087,,726.3826358,254.4349747,,399.5356186,5401.211866,,,273.0265379,Simple
low,medium,,31.89580866,,124.279391,2215.243756,2037.493498,225.4750686,25.62128581,40.24217624,16605.85938,,,-67.43275568,Complex
,very low,,42.712735,67,107.35,3805,679.7274959,364.2172367,-110.8209335,-285.5065672,960,,96.1422911,107.25,Simple
high,very high,very high,,525.065585,,,,131.73441,-196.7316744,,,105.8155076,,,Intermediate
very low,low,low,44.33353465,69.89108911,85.66666667,11443.84888,868.2335652,103.4624009,,102,3734.41651,,104.1948316,85.83168317,Simple
,high,high,,,,1280.934188,950.7975255,146.4168886,69.96801758,-195.8797017,3858.717003,106.7324913,286.8012882,,Complex
low,very high,medium,3.403437143,-276.1701142,387.0084036,13587.04401,966.1418968,142.5620493,,23.86295139,,137.4025856,89.42333235,13.04132742,Complex
low,very high,,175.7031319,376.2612966,83.94333333,,937.4934543,123.2258393,,246.480444,,97.98,56.36522908,37.14285714,Simple
low,low,low,5.374311605,79.78645543,160.6549558,4895.660412,805.3834587,107.7785418,,,5912.780706,,,47.3772286,Simple
,high,,19.25731299,,193.2649806,2507.629023,707.181566,159.495062,261.8971351,94.35318804,-13234.57824,,370.2459161,,Intermediate
very high,medium,high,220.0373448,179.0384757,69.84952196,3914.969257,770.6002744,161.4275197,69.00045282,,19138.05273,71.7920849,68.62651295,324.5182015,Complex
high,high,very high,-0.142859686,,74.33234813,1796.539075,,147.3224791,65.88201085,,18797.10974,,88.22553958,,Complex
low,low,medium,,,89.0041177,10570.00604,,277.3143509,,67.73332902,12122.29166,70.68376083,73.65074392,-141.6677404,Simple
,medium,,,47.00618542,256.0723553,,1591.385399,,85.30698939,260.1790463,1757.580808,142.7606793,,,Simple
medium,low,,,466.1090412,48.68725888,5087.727023,1757.576249,113.3347905,2.026472122,270.7658361,9346.528932,,,77.18350202,Simple
very low,low,low,22.6602,,,2446.333333,,,30.73768302,,3080.898029,52.6,366.7287974,,Simple
,very high,high,36.6688075,56.84195429,86.386,11715.9615,940.2863637,134.6650345,59.1862407,107.805316,3530.679955,-17.70040329,368.7018273,51.42928571,Intermediate
,,very low,1.039476261,14.54578936,49.91687675,24681.6897,,287.6910652,12.36401191,42.4140677,-2673.281063,,70.61594563,-53.41209117,Simple
high,,high,,61.52414923,255.3718597,1377.692077,,146.3669102,162.3827408,114.8349599,4174.570358,,63.11289216,25.02832114,Complex
,high,very high,,95.93005028,388.7851973,1931.578615,1579.153755,264.5046991,,128.816209,3573.507848,-115.3844517,,35.24120492,Intermediate
medium,medium,medium,35.60779777,24.29664421,191.7056452,2346.929638,,280.9867898,59.958624,,-10922.56038,381.4518917,294.4843648,26.78546444,Intermediate
,very high,high,35.15398123,,371.9666443,1562.023429,940.3987168,,,,3530.679955,111.3312286,237.3453179,49.16,Intermediate
low,high,medium,34.41267582,,186.9699197,,,266.8934032,18.1967134,304.7824688,3206.914876,95.098293,67.03273274,43.01557346,Intermediate
very high,,medium,,-324.1583392,,26191.12075,665.5118735,357.2351207,,99.605316,4273.246925,68.34842105,41.96744213,,Intermediate
very high,very high,low,35.73659363,90.68865339,,3427.620719,930.0154059,143.6404034,58.66046906,113.6415215,3024.013873,109.7213142,109.6795349,48.5575343,Intermediate
,medium,very high,19.98454324,137.9178583,71.01356614,3089.255409,697.1055401,,306.3020506,100.3237901,3562.991604,72.61925741,,49.11251992,Complex
medium,high,high,29.90962949,320.0886783,69.16666667,1433.637867,948.418102,142.1360653,68.53635732,487.5119996,3701.429452,106.85344,,-200.0600208,Complex
high,,,,106.2804515,77.11278696,2312.223001,,,61.02425399,102.0540124,,67.68328294,378.3319377,,Intermediate
very low,very low,very low,129.6724927,,67.92743287,-8040.383847,1548.656739,269.4273611,157.5092185,252.4323997,5382.528885,47.48577834,90.94135074,,Simple
very high,very high,high,4.336098486,88.73903122,336.3215566,1307.118929,938.8972176,,59.37701028,,,109.1131919,,33.24976907,Intermediate
medium,high,,,-344.1992518,345.5270494,1714.234744,960.0025847,326.2211293,322.0495941,,,-81.21958149,,14.24287593,Intermediate
,low,,,39.92133333,,,1971.774071,259.140337,,-109.6954835,4475.48674,61.46666667,40.78096559,26.66666667,Simple
low,low,low,245.9108107,38.52462858,,7277.754141,739.571323,193.7104071,-221.8677245,61.89501533,,-122.1279103,,187.4340381,Simple
medium,high,,,,246.8513642,,,,46.45801648,,3008.305378,104.620742,77.68104882,33.13703998,Complex
high,very high,medium,12.51216923,,82.3375,2066.922846,1836.845998,372.5985171,,108.006645,3226.535754,110.7384615,209.3581597,21.15384615,Intermediate
,very low,very low,162.4014367,,90.5,,716.3079847,187.4833326,135.109107,113,6155,81.95,,96.25,Simple
low,very low,very low,52.394696,351.6245145,260.7114836,-13042.54156,1245.292369,,,68,-9776.881423,,,298.3618962,Simple
medium,very high,,138.4884746,55.41338286,251.8863473,,938.8457381,374.2389266,38.61778064,,15884.07225,111.5272143,98.12804084,,Intermediate
high,high,high,-156.2587988,,63.00333333,2019.529402,932.2968599,279.1768977,176.1537799,470.5595543,3394.758885,-80.3915622,,38.18052791,Complex
high,high,,25.93960538,-250.9328152,94.41056388,,,,56.83383253,133.9261873,5074.013536,105.719492,394.806209,285.4327626,Intermediate
high,,very high,31.22118832,133.3320676,64.88571429,-12082.68325,675.2515129,350.2180879,203.7435308,,4111.674357,,28.26399444,46.69021641,Complex
,very low,very low,-5.46126961,-208.119185,,1956.440279,973.0050954,112.5923937,-102.0517917,105.4268133,-12138.18365,110.5534084,317.3242337,,Simple
,,very high,,,66.99714286,995.5432748,954.2664005,,45.76750479,,4194.165657,103.2723659,301.9159415,-160.447214,Complex
,high,high,-220.9145371,-269.2581312,,2609.660644,931.4452543,178.5241896,,103.2801663,3167.11459,96.19068225,390.3713493,-193.40895,Intermediate
,,,7.861452667,,,14075.54629,1771.190694,94.54836415,,109,304.3696583,,231.5554411,54.92,Simple
very high,medium,very high,-91.43935714,149.496933,67.02729422,,,,,115.0437231,3583.732104,,,,Complex
,low,,30.40618482,,,5260.333057,1219.897682,171.1240362,69.32602396,-58.5843679,2344.26583,61.42319503,68.84818473,81.54084425,Simple
high,,high,12.55871002,,,19196.13505,,165.019189,73.15365017,,,,414.7886271,29.62299307,Complex
very high,,very high,25.23048819,,27.71271173,1420.49433,960.9738672,136.3600703,60.54238963,99.86618447,4299.184447,,35.33060561,257.3906633,Complex
,,,146.9763855,,63.26503516,2343.977472,970.6644022,,55.59472708,86.71497187,3260.00767,409.91094,380.9534673,63.39133924,Intermediate
very high,very high,low,,152.2829648,,,948.5027765,,67.70122127,108.4360891,,,101.9074478,55.39588181,Simple
very low,very low,very low,,219.2403841,,1586.134394,1049.520877,,,103.1171357,4904.507234,141.1513925,32.36134872,-0.44314266,Simple
very high,high,,,92.72144782,77.2375,20621.54302,936.0958907,,-215.8019532,108.756645,,-234.4331745,244.3277538,22.7202473,Intermediate
medium,very low,,-197.8260648,526.4587326,182.4925389,,899.9370112,144.0489642,-88.84670623,,345.5300234,-52.95295687,210.1365579,183.7547836,Simple
,low,medium,15.62623207,,115.3086842,,887.38225,372.8878992,127.8669002,476.6111964,12193.91718,109.252851,,,Simple
low,,high,31.89973438,43.20181005,323.3492344,2702.918474,,,63.55957765,64.1051688,4055.250102,63.89397615,,,Intermediate
very high,,medium,,-364.9305399,60.56576165,,937.2617594,144.8901827,,109.0512893,3234.692429,-119.6398156,371.8834176,23.1089813,Intermediate
,very high,,,13.91359824,83.534198,,943.0840148,,58.23086212,-139.6908575,,109.3359302,107.5882798,,Intermediate
high,medium,very high,32.49595849,,72.34640346,-10597.56798,,254.1273195,186.7496047,,3663.095108,,246.5532077,330.4597512,Intermediate
very high,high,low,21.77255808,56.62213503,62.83602888,,939.3701237,,63.13617379,108.7492455,-7861.189371,90.07001738,106.3898748,166.3026122,Intermediate
medium,very high,medium,31.86333735,,,,1431.060943,138.7855965,67.74320987,,11247.62622,300.2407184,51.41892185,385.7654665,Intermediate
low,low,very low,7.416536667,,,,1588.143252,,90.87069688,,17537.57928,60.63333333,,39.66666667,Simple
low,high,,28.86736524,27.98611945,,3392.950459,832.1745644,124.2633843,24.88781591,,5285.057177,,,-52.28693151,Intermediate
medium,,high,15.58878857,,70.50273841,3647.866536,,220.1184729,,68.88652308,18090.68117,109.2607753,372.8407619,70.6010691,Intermediate
very low,very low,very low,,44.35669423,,-11514.53258,796.4500116,192.6350263,187.2622047,225.8569619,632.2452834,179.7580339,217.4280941,,Simple
low,very low,low,-132.6235522,31.40374374,68.07740475,5175.005898,,179.5066972,,,,103.8793363,77.50455536,-137.5904234,Simple
high,,,-143.9340778,89.70375073,64.03266953,11712.06018,981.6443264,109.4079995,48.32659373,,,,90.7279788,29.16257901,Intermediate
very low,medium,medium,,19.7493075,,1968.4576,850.0388312,92.1166936,44.68687378,28.010856,17633.25836,77.35,57.47519205,45.2,Intermediate
,medium,medium,29.1034,401.1872275,67.176,3839.795857,1749.838046,155.1336316,,92.805316,3350.285214,83.00457143,,55.28571429,Intermediate
very high,medium,,28.76490538,119.8587867,293.4774716,-4640.776548,1389.324085,,40.09317994,167.3850143,4635.267706,197.5160032,,99.61896998,Intermediate
very low,very low,,,,114.8628488,3353.056663,796.8124615,136.8963765,,43.32881801,1423.986935,141.2395468,115.8882672,,Simple
very high,high,high,14.09915458,-292.9012199,68.51115787,,,156.7647687,86.02275155,454.9051476,2908.385942,-199.9352417,211.3111521,,Intermediate
very high,high,,220.97628,115.2795767,57.30987163,1343.943398,952.6405146,,-83.1685907,,,-251.2983706,238.3907012,46.39010768,Complex
,high,,188.6110209,422.6095051,400.8257788,-11864.25979,,,,,5332.178861,,58.89665515,19.65381119,Complex
high,high,medium,,,382.938337,-21562.42233,,139.595299,60.51522055,111.005316,3084.729342,107.5298462,,36.95692308,Intermediate
,,high,,66.66223667,82.226,,724.7648307,133.5625803,,,,-228.457271,48.31537419,,Intermediate
,,medium,13.41729841,95.22417238,,,916.1848765,,66.59944421,,-8665.430005,,88.65887381,20.55555556,Intermediate
medium,very high,medium,,,63.986,1667.383429,940.3938919,,-144.9181393,113.605316,,111.9592857,99.37857571,,Intermediate
very low,very low,very low,,,117.5542945,1375.182278,1324.961131,,,-283.2876873,,-151.2731058,,21.07977343,Simple
,high,,124.6700853,56.92833587,321.9796974,930.2085938,943.5631229,373.6718636,-58.76176944,114.4113102,4012.931417,106.7474524,,31.15270127,Complex
medium,very high,medium,,57.12766857,315.8203662,,1740.553315,136.1260031,66.36159243,107.756645,-6198.266582,111.9460357,288.4144781,240.0943692,Intermediate
very high,,medium,,91.04787326,285.9301281,2698.715611,,,,,,,,37.6624267,Intermediate
low,,,-130.6449074,15.97629633,56.710657,5315.763509,1785.60848,191.4771208,,25.58539968,,88.94797398,55.68578178,,Simple
medium,low,very low,-187.1454231,16.73947447,315.2051576,,751.3116526,114.1799252,,140.6666667,-3391.598151,,17.39925321,40.76314114,Simple
very high,high,high,204.1196535,-306.1257959,,4013.880222,939.0158008,218.6579679,,108.6961637,,108.3216157,347.4563148,292.7154862,Intermediate
low,low,very low,,39.4892,179.9333333,-18243.21398,859.8003537,245.3128523,-62.95215006,229.9452806,,118.514,212.8305023,69.54,Simple
,very high,,25.95769726,59.53106758,,22394.83993,,157.4513161,299.0755266,112.9346714,15000.78372,104.6471312,270.6939523,,Complex
very low,medium,medium,,431.358081,,,1861.446327,,,32.805316,2438.106471,,,,Intermediate
,medium,high,22.74865714,114.2819171,,,734.9300507,151.8535922,300.8640391,-96.68663017,,62.02618649,,,Complex
low,low,very low,4.810975168,,273.9832189,4033.138539,1524.332886,,,153.4357554,507.6439404,19.01018478,,14.39991005,Simple
very low,low,medium,,30.56578947,318.6027735,3990.842105,725.006823,,,440.4379961,-10353.58126,96.13684211,86.30050568,245.9139378,Intermediate
low,very low,low,52.32444267,,80.37419327,14151.60413,671.8938983,,110.8248404,,,,91.08118153,72.20944449,Simple
medium,high,,23.37392541,,,2016.90893,,132.7992867,57.68286528,,3927.62313,104.9763626,80.16184106,26.65147875,Complex
very low,very low,very low,-152.5503213,7.242921094,,,,,162.1252903,49.12770067,,-72.12990471,95.55330284,184.9374409,Simple
very high,,very high,230.8648428,151.7977527,397.8079845,21148.27793,956.8376076,161.6083939,68.21835601,102.095485,4323.505906,-218.3977374,,27.89363866,Complex
low,,low,-201.9608065,,93.5,,,,,-166.0709645,,,252.0559364,,Simple
,low,low,33.82098728,,,5052.583745,886.8976239,,-29.02671694,127.9501444,3570.955688,,,25.98407196,Complex
,,low,9.177885851,-256.75711,,14387.40583,,,,,4565.222579,91.22848056,91.42846607,,Intermediate
medium,,low,6.900111804,31.83608132,,,776.2499129,126.4781984,25.6696096,95.67032505,,-18.53019425,,-113.7050532,Simple
very high,,low,213.9796591,,,,789.8477227,162.4183144,84.32501013,-202.3716381,,59.26764256,388.8485236,-137.451147,Complex
medium,very high,,-170.3843996,61.34983288,253.1056019,2508.963871,935.9008826,370.9759378,57.9472639,429.084577,3799.380507,104.2483325,78.37443462,29.7243855,Complex
,,very low,-130.6489946,32.16838459,216.433974,,,183.637063,76.67783573,,12176.19302,,325.8777281,148.7314494,Simple
medium,very high,,-149.7870239,46.71261337,70.33341665,,706.9555648,145.6285079,62.92247987,82.49942375,4041.898985,55.59923227,,175.8464201,Complex
medium,very high,,26.77964111,526.9388365,56.96,11879.84271,913.2794938,346.5602395,,-43.44800385,,,,32.51733333,Complex
high,,,0.446582369,57.93449743,,1960.433629,928.8493385,132.0905518,47.92738672,116.4775394,11539.51759,104.086773,67.46355964,-139.2842157,Complex
,very low,medium,,36.62136913,,5879.894429,,359.7018209,,,1854.486637,,,,Intermediate
very low,,very low,11.0081139,16.32104672,280.2206219,-15020.41442,789.9819963,,111.329301,,-10453.96352,36.25616706,339.3660795,39.2638594,Simple
high,very high,high,14.7756348,70.57416353,290.9327737,21663.92566,1860.879086,275.4535314,,100.7713438,,100.2530349,61.55856165,302.332793,Complex
low,low,very low,,241.8367694,320.8680219,15614.14749,848.8029553,164.7543626,271.5720776,201,5995,204.91,,141,Simple
very low,,,22.3787215,,315.2086558,,,169.5564819,,49.25,-5261.319532,,218.204415,203.4108698,Intermediate
,,low,33.12757995,-152.482953,23.77870403,-18773.76338,,,-222.3845827,-234.1210385,-12534.68411,,,52.6424283,Simple
low,very low,low,,2.276474924,302.0161908,4592.246146,658.954689,,44.14405529,100.0128113,469.953857,73.69206786,57.04688503,58.55831254,Simple
,high,low,-201.7993178,117.3903974,274.1344131,,937.2476765,140.4030522,,-148.4378439,-11508.26865,107.3376627,,205.4157013,Intermediate
high,high,,-73.1328903,77.05516518,,,947.0178216,145.9212734,63.53361237,310.2200606,,103.6443633,67.633872,-50.90098382,Complex
medium,high,high,32.62942915,44.15586403,,,983.2270133,,65.64692098,100.5993876,,,97.39705387,-258.6008437,Intermediate
,,very high,,140.1036231,70.99347218,11053.99619,,,58.2418959,109.9038788,13406.33382,377.1642209,42.42252007,,Complex
,,very high,22.52652102,52.80345633,61.88571429,,949.1356173,145.5003231,75.31392201,348.3596669,4132.074589,105.0066247,,,Complex
medium,very high,,,47.04318824,63.505,-19924.02194,,263.2840403,290.8869825,,,105.2917647,73.31491024,,Complex
high,very high,medium,10.86894377,93.23929404,76.15232829,,935.136749,135.9809865,,,2803.986044,110.4655459,248.6193817,33.30830929,Intermediate
